Date,Value
2616,29.5512
2617,29.0847
2618,29.8937
2619,29.6673
2620,29.4884
2621,29.4127
2622,29.2238
2623,28.9811
2624,28.7652
2625,29.0434
2626,29.3364
2627,29.5015
2628,29.2763
2629,30.7633
2630,32.3809
2631,33.0344
2632,32.8009
2633,32.344
2634,32.0056
2635,32.0628
2636,33.0075
2637,33.8691
2638,35.1215
2639,36.1921
2640,37.2926
2641,37.8956
2642,37.8636
2643,37.563
2644,37.7371
2645,38.88
2646,41.0056
2647,43.1314
2648,46.364
2649,52.5381
2650,55.5949
2651,55.4757
2652,54.3605
2653,52.7725
2654,51.3102
2655,50.8337
2656,49.8555
2657,49.1987
2658,48.1919
2659,47.6021
2660,47.3814
2661,46.7344
2662,46.6671
2663,46.7864
2664,46.2336
2665,45.6786
2666,45.1001
2667,44.5715
2668,44.168
2669,43.6966
2670,43.205
2671,43.0902
2672,43.9887
2673,46.559
2674,47.0921
2675,47.1752
2676,47.6253
2677,47.8209
2678,47.2493
2679,46.7038
2680,45.9498
2681,45.6083
2682,45.6734
2683,45.2823
2684,44.9252
2685,44.7982
2686,44.6435
2687,44.2811
2688,44.195
2689,44.5817
2690,44.418
2691,44.0847
2692,43.669
2693,42.9202
2694,42.4247
2695,42.0289
2696,42.586
2697,42.4303
2698,44.6583
2699,46.0881
2700,47.3936
2701,47.5737
2702,48.0375
2703,47.8678
2704,48.0812
2705,47.9438
2706,47.97
2707,47.9954
2708,48.1268
2709,47.9871
2710,47.9448
2711,48.0275
2712,48.844
2713,48.5838
2714,49.2212
2715,49.4527
2716,51.5052
2717,51.821
2718,52.3763
2719,53.3398
2720,53.4835
2721,53.4569
2722,52.7584
2723,54.1899
2724,55.1736
2725,58.4866
2726,59.8593
2727,59.6946
2728,59.1062
2729,58.18
2730,57.7149
2731,57.1045
2732,56.2184
2733,55.53
2734,55.0481
2735,56.0281
2736,55.8237
2737,55.5028
2738,55.9177
2739,55.2519
2740,54.2824
2741,53.2078
2742,52.2801
2743,51.3198
2744,50.4017
2745,49.7638
2746,49.0151
2747,48.2855
2748,47.6928
2749,47.148
2750,46.5029
2751,45.8637
2752,45.2975
2753,44.8885
2754,44.4773
2755,44.2122
2756,44.0262
2757,43.7702
2758,43.5989
2759,43.3442
2760,42.9798
2761,42.6955
2762,42.5331
2763,42.4369
2764,42.1964
2765,41.9212
2766,41.6789
2767,41.4752
2768,41.3775
2769,41.2383
2770,40.9174
2771,40.5944
2772,40.2897
2773,39.9946
2774,39.6789
2775,39.3743
2776,39.0577
2777,38.7474
2778,38.4202
2779,38.1051
2780,37.8332
2781,37.5457
2782,37.3141
2783,37.0866
2784,36.9356
2785,36.8298
2786,36.6956
2787,36.5987
2788,36.436
2789,36.2539
2790,36.019
2791,35.7827
2792,35.555
2793,35.3424
2794,35.1083
2795,34.855
2796,34.6408
2797,34.4926
2798,34.3887
2799,34.191
2800,34.0847
2801,33.9619
2802,33.9011
2803,33.8875
2804,33.7465
2805,33.9204
2806,33.9464
2807,33.9115
2808,33.8136
2809,33.6616
2810,33.5822
2811,33.3829
2812,33.1379
2813,32.8933
2814,32.6404
2815,32.3905
2816,32.2198
2817,32.0113
2818,31.905
2819,31.7703
2820,31.689
2821,31.5125
2822,31.2979
2823,31.0481
2824,30.9335
2825,30.8414
2826,30.9825
2827,31.1633
2828,31.1153
2829,31.0127
2830,31.0046
2831,31.6001
2832,32.8714
2833,33.3884
